v,tunning,n,dataset,task,params,acc,f1,cm,embeddings,lang,loss,val_loss
_grid,3 channels,6.0,brblogset,education,"{'features_maps': [40, 40, 40], 'kernel_size': [7, 8, 9], 'strides': [1, 1, 1], 'dropout_rate': 0.2, 'epochs': 100, 'batch_size': 2, 'embedding_dim': 100, 'max_seq_length': 3301, 'max_num_words': 1000, 'dense_units': [128], 'optimizer': None, 'pool_size': [3, 3, 3], 'n_classes': 4}",0.3020833333333333,0.2716886136911817,"[[226  70  37  27]
 [147 104  76  33]
 [181  94  70  15]
 [203  75  47  35]]",nilc-fasttext-100dim,pt,1.3932719034568877,1.3883904990745566
_grid,3 channels,7.0,brblogset,education,"{'features_maps': [40, 40, 40], 'kernel_size': [7, 8, 9], 'strides': [1, 1, 1], 'dropout_rate': 0.2, 'epochs': 100, 'batch_size': 2, 'embedding_dim': 100, 'max_seq_length': 3590, 'max_num_words': 10000, 'dense_units': [128], 'optimizer': None, 'pool_size': [3, 3, 3], 'n_classes': 4}",0.2894736842105263,0.22907222960095844,"[[112 208  41   0]
 [ 54 249  58   0]
 [ 78 226  57   0]
 [ 94 213  54   0]]",nilc-fasttext-100dim,pt,1.389373210493041,1.3875112178650773
_grid,3 channels,8.0,brblogset,education,"{'features_maps': [10, 10], 'kernel_size': [3, 4], 'strides': [1, 1, 1], 'dropout_rate': 0.2, 'epochs': 100, 'batch_size': 2, 'embedding_dim': 100, 'max_seq_length': 3612, 'max_num_words': 1000, 'dense_units': [128], 'optimizer': None, 'pool_size': [3, 3, 3], 'n_classes': 4}",0.2708333333333333,0.20605610774425992,"[[ 28   0 108 224]
 [ 46   0 129 185]
 [ 25   0 149 186]
 [ 28   0 119 213]]",nilc-fasttext-100dim,pt,1.3898732815704542,1.3855883901317916
_grid,3 channels,9.0,brblogset,education,"{'features_maps': [10, 10], 'kernel_size': [3, 4], 'strides': [1, 1, 1], 'dropout_rate': 0.2, 'epochs': 100, 'batch_size': 2, 'embedding_dim': 100, 'max_seq_length': 3815, 'max_num_words': 10000, 'dense_units': [128], 'optimizer': None, 'pool_size': [3, 3, 3], 'n_classes': 4}",0.2679558011049724,0.2424203616508057,"[[ 97  22  28 215]
 [ 59  64  38 201]
 [ 82  47  27 206]
 [ 87  40  35 200]]",nilc-fasttext-100dim,pt,1.3663840582905502,1.3746455068650998
_grid,3 channels,10.0,brblogset,education,"{'features_maps': [40, 40], 'kernel_size': [3, 4], 'strides': [1, 1, 1], 'dropout_rate': 0.2, 'epochs': 100, 'batch_size': 2, 'embedding_dim': 100, 'max_seq_length': 3201, 'max_num_words': 1000, 'dense_units': [128], 'optimizer': None, 'pool_size': [3, 3, 3], 'n_classes': 4}",0.3087431693989071,0.21884325507723,"[[170 184   0  12]
 [ 99 267   0   0]
 [139 222   0   5]
 [129 222   0  15]]",nilc-fasttext-100dim,pt,1.3825986643546753,1.3802489689323636
_grid,3 channels,11.0,brblogset,education,"{'features_maps': [40, 40], 'kernel_size': [3, 4], 'strides': [1, 1, 1], 'dropout_rate': 0.2, 'epochs': 100, 'batch_size': 2, 'embedding_dim': 100, 'max_seq_length': 3701, 'max_num_words': 10000, 'dense_units': [128], 'optimizer': None, 'pool_size': [3, 3, 3], 'n_classes': 4}",0.2479050279329609,0.20546070452765555,"[[179  78   0 101]
 [179 107   0  72]
 [179  88   0  91]
 [179 110   0  69]]",nilc-fasttext-100dim,pt,1.3875568997387306,1.3848939086709704
_grid,3 channels,12.0,brblogset,education,"{'features_maps': [10, 10], 'kernel_size': [2, 3], 'strides': [1, 1, 1], 'dropout_rate': 0.2, 'epochs': 100, 'batch_size': 2, 'embedding_dim': 100, 'max_seq_length': 3689, 'max_num_words': 1000, 'dense_units': [128], 'optimizer': None, 'pool_size': [3, 3, 3], 'n_classes': 4}",0.29791666666666666,0.2540930251068021,"[[ 62 244  29  25]
 [ 15 273  51  21]
 [ 19 263  57  21]
 [ 43 244  36  37]]",nilc-fasttext-100dim,pt,1.383917774451724,1.3845999190559637
_grid,3 channels,13.0,brblogset,education,"{'features_maps': [10, 10], 'kernel_size': [2, 3], 'strides': [1, 1, 1], 'dropout_rate': 0.2, 'epochs': 100, 'batch_size': 2, 'embedding_dim': 100, 'max_seq_length': 3866, 'max_num_words': 10000, 'dense_units': [128], 'optimizer': None, 'pool_size': [3, 3, 3], 'n_classes': 4}",0.2692307692307692,0.17490151799540146,"[[  0 276   9  79]
 [  0 304   9  51]
 [  0 291  11  62]
 [  0 280   7  77]]",nilc-fasttext-100dim,pt,1.379293209542595,1.3618563084225903
_grid,3 channels,14.0,brblogset,education,"{'features_maps': [40, 40], 'kernel_size': [2, 3], 'strides': [1, 1, 1], 'dropout_rate': 0.2, 'epochs': 100, 'batch_size': 2, 'embedding_dim': 100, 'max_seq_length': 3781, 'max_num_words': 1000, 'dense_units': [128], 'optimizer': None, 'pool_size': [3, 3, 3], 'n_classes': 4}",0.2824585635359116,0.246647581893773,"[[223  46  19  74]
 [202  97  26  37]
 [210  95  18  39]
 [213  63  15  71]]",nilc-fasttext-100dim,pt,1.3855711019206445,1.3883373803562589
_grid,3 channels,15.0,brblogset,education,"{'features_maps': [40, 40], 'kernel_size': [2, 3], 'strides': [1, 1, 1], 'dropout_rate': 0.2, 'epochs': 100, 'batch_size': 2, 'embedding_dim': 100, 'max_seq_length': 3722, 'max_num_words': 10000, 'dense_units': [128], 'optimizer': None, 'pool_size': [3, 3, 3], 'n_classes': 4}",0.3194444444444444,0.270095318160675,"[[189 100  71   0]
 [105 165  90   0]
 [131 123 106   0]
 [177 122  61   0]]",nilc-fasttext-100dim,pt,1.3663450817715843,1.3529071145543927
_grid,3 channels,16.0,brblogset,education,"{'features_maps': [10, 10, 10], 'kernel_size': [3, 4, 5], 'strides': [1, 1, 1], 'dropout_rate': 0.2, 'epochs': 100, 'batch_size': 2, 'embedding_dim': 100, 'max_seq_length': 3531, 'max_num_words': 1000, 'dense_units': [128], 'optimizer': None, 'pool_size': [3, 3, 3], 'n_classes': 4}",0.29986149584487537,0.27573101855387433,"[[ 87 137  76  61]
 [ 51 210  82  18]
 [ 71 172  99  19]
 [ 80 167  77  37]]",nilc-fasttext-100dim,pt,1.3140300817980726,1.3549344493268012
_grid,3 channels,17.0,brblogset,education,"{'features_maps': [10, 10, 10], 'kernel_size': [3, 4, 5], 'strides': [1, 1, 1], 'dropout_rate': 0.2, 'epochs': 100, 'batch_size': 2, 'embedding_dim': 100, 'max_seq_length': 3547, 'max_num_words': 10000, 'dense_units': [128], 'optimizer': None, 'pool_size': [3, 3, 3], 'n_classes': 4}",0.2862116991643454,0.25086019651630337,"[[158 116  20  65]
 [118 175  17  49]
 [127 167  16  49]
 [161 118  18  62]]",nilc-fasttext-100dim,pt,1.3748780960685636,1.3778236904078058
_grid,3 channels,18.0,brblogset,education,"{'features_maps': [40, 40, 40], 'kernel_size': [3, 4, 5], 'strides': [1, 1, 1], 'dropout_rate': 0.2, 'epochs': 100, 'batch_size': 2, 'embedding_dim': 100, 'max_seq_length': 3672, 'max_num_words': 1000, 'dense_units': [128], 'optimizer': None, 'pool_size': [3, 3, 3], 'n_classes': 4}",0.27164804469273746,0.1757834163445165,"[[ 30  33 291   4]
 [  5  34 316   3]
 [  9  27 322   0]
 [ 33  31 291   3]]",nilc-fasttext-100dim,pt,1.3899079566453882,1.3876760156091414
_grid,3 channels,19.0,brblogset,education,"{'features_maps': [40, 40, 40], 'kernel_size': [3, 4, 5], 'strides': [1, 1, 1], 'dropout_rate': 0.2, 'epochs': 100, 'batch_size': 2, 'embedding_dim': 100, 'max_seq_length': 3483, 'max_num_words': 10000, 'dense_units': [128], 'optimizer': None, 'pool_size': [3, 3, 3], 'n_classes': 4}",0.2506925207756233,0.10148833670237392,"[[  1   0   0 360]
 [  1   0   0 360]
 [  0   0   0 361]
 [  0   0   0 361]]",nilc-fasttext-100dim,pt,1.38998322750193,1.3837930813431738
_grid,3 channels,20.0,brblogset,education,"{'features_maps': [10, 10, 10], 'kernel_size': [2, 3, 4], 'strides': [1, 1, 1], 'dropout_rate': 0.2, 'epochs': 100, 'batch_size': 2, 'embedding_dim': 100, 'max_seq_length': 3742, 'max_num_words': 1000, 'dense_units': [128], 'optimizer': None, 'pool_size': [3, 3, 3], 'n_classes': 4}",0.2651098901098901,0.21822570095892527,"[[129  43   4 188]
 [103  64   3 194]
 [114  62   0 188]
 [121  49   1 193]]",nilc-fasttext-100dim,pt,1.3753970069848376,1.3860590722956676
_grid,3 channels,21.0,brblogset,education,"{'features_maps': [10, 10, 10], 'kernel_size': [2, 3, 4], 'strides': [1, 1, 1], 'dropout_rate': 0.2, 'epochs': 100, 'batch_size': 2, 'embedding_dim': 100, 'max_seq_length': 3613, 'max_num_words': 10000, 'dense_units': [128], 'optimizer': None, 'pool_size': [3, 3, 3], 'n_classes': 4}",0.28958333333333336,0.24141992456581696,"[[261  49  36  14]
 [215  78  54  13]
 [200  87  55  18]
 [241  57  39  23]]",nilc-fasttext-100dim,pt,1.373450951271742,1.3614013737462691
_grid,3 channels,22.0,brblogset,education,"{'features_maps': [40, 40, 40], 'kernel_size': [2, 3, 4], 'strides': [1, 1, 1], 'dropout_rate': 0.2, 'epochs': 100, 'batch_size': 2, 'embedding_dim': 100, 'max_seq_length': 3629, 'max_num_words': 1000, 'dense_units': [128], 'optimizer': None, 'pool_size': [3, 3, 3], 'n_classes': 4}",0.2826388888888889,0.2516236921201168,"[[ 57  51  40 212]
 [ 10 113  29 208]
 [ 21 112  24 203]
 [ 54  61  32 213]]",nilc-fasttext-100dim,pt,1.3122209467491903,1.3288608716292811
_grid,3 channels,23.0,brblogset,education,"{'features_maps': [40, 40, 40], 'kernel_size': [2, 3, 4], 'strides': [1, 1, 1], 'dropout_rate': 0.2, 'epochs': 100, 'batch_size': 2, 'embedding_dim': 100, 'max_seq_length': 3561, 'max_num_words': 10000, 'dense_units': [128], 'optimizer': None, 'pool_size': [3, 3, 3], 'n_classes': 4}",0.2876044568245125,0.26834085665889074,"[[209  29  58  63]
 [193  61  65  40]
 [196  67  77  19]
 [196  45  52  66]]",nilc-fasttext-100dim,pt,1.3929490291700175,1.3879305799469424
_grid,3 channels,24.0,brblogset,education,"{'features_maps': [10], 'kernel_size': [2], 'strides': [1, 1, 1], 'dropout_rate': 0.2, 'epochs': 100, 'batch_size': 2, 'embedding_dim': 100, 'max_seq_length': 3283, 'max_num_words': 1000, 'dense_units': [128], 'optimizer': None, 'pool_size': [3, 3, 3], 'n_classes': 4}",0.26785714285714285,0.15927733513656542,"[[ 70 294   0   0]
 [ 44 320   0   0]
 [ 62 302   0   0]
 [ 62 302   0   0]]",nilc-fasttext-100dim,pt,1.3857939492983369,1.3841417213280995
_grid,3 channels,25.0,brblogset,education,"{'features_maps': [10], 'kernel_size': [2], 'strides': [1, 1, 1], 'dropout_rate': 0.2, 'epochs': 100, 'batch_size': 2, 'embedding_dim': 100, 'max_seq_length': 3775, 'max_num_words': 10000, 'dense_units': [128], 'optimizer': None, 'pool_size': [3, 3, 3], 'n_classes': 4}",0.27361111111111114,0.216031660512066,"[[  0 114 201  45]
 [  0 158 193   9]
 [  0 157 195   8]
 [  0 124 195  41]]",nilc-fasttext-100dim,pt,1.3875083769100427,1.3866939026376477
_grid,3 channels,26.0,brblogset,education,"{'features_maps': [40], 'kernel_size': [2], 'strides': [1, 1, 1], 'dropout_rate': 0.2, 'epochs': 100, 'batch_size': 2, 'embedding_dim': 100, 'max_seq_length': 3365, 'max_num_words': 1000, 'dense_units': [128], 'optimizer': None, 'pool_size': [3, 3, 3], 'n_classes': 4}",0.25,0.16666666666666666,"[[180   0 180   0]
 [180   0 180   0]
 [180   0 180   0]
 [180   0 180   0]]",nilc-fasttext-100dim,pt,1.389234481867082,1.386205853450866
_grid,3 channels,27.0,brblogset,education,"{'features_maps': [40], 'kernel_size': [2], 'strides': [1, 1, 1], 'dropout_rate': 0.2, 'epochs': 100, 'batch_size': 2, 'embedding_dim': 100, 'max_seq_length': 3214, 'max_num_words': 10000, 'dense_units': [128], 'optimizer': None, 'pool_size': [3, 3, 3], 'n_classes': 4}",0.2714681440443213,0.2360104649648173,"[[110 112   8 131]
 [ 89 139   6 127]
 [ 88 148   3 122]
 [114 104   3 140]]",nilc-fasttext-100dim,pt,1.3890691781681603,1.3948812444743357
_grid,3 channels,28.0,brblogset,education,"{'features_maps': [10], 'kernel_size': [3], 'strides': [1, 1, 1], 'dropout_rate': 0.2, 'epochs': 100, 'batch_size': 2, 'embedding_dim': 100, 'max_seq_length': 3471, 'max_num_words': 1000, 'dense_units': [128], 'optimizer': None, 'pool_size': [3, 3, 3], 'n_classes': 4}",0.2659722222222222,0.20534174944937286,"[[104 207   0  49]
 [ 60 237   0  63]
 [ 86 225   0  49]
 [109 209   0  42]]",nilc-fasttext-100dim,pt,1.3765091624597972,1.373478178273548
_grid,3 channels,29.0,brblogset,education,"{'features_maps': [10], 'kernel_size': [3], 'strides': [1, 1, 1], 'dropout_rate': 0.2, 'epochs': 100, 'batch_size': 2, 'embedding_dim': 100, 'max_seq_length': 3294, 'max_num_words': 10000, 'dense_units': [128], 'optimizer': None, 'pool_size': [3, 3, 3], 'n_classes': 4}",0.2822802197802198,0.255637900162147,"[[133  31 182  18]
 [ 75  76 182  31]
 [106  54 182  22]
 [118  44 182  20]]",nilc-fasttext-100dim,pt,1.38015068017224,1.3781642460823058
_grid,3 channels,30.0,brblogset,education,"{'features_maps': [40], 'kernel_size': [3], 'strides': [1, 1, 1], 'dropout_rate': 0.2, 'epochs': 100, 'batch_size': 2, 'embedding_dim': 100, 'max_seq_length': 3608, 'max_num_words': 1000, 'dense_units': [128], 'optimizer': None, 'pool_size': [3, 3, 3], 'n_classes': 4}",0.29085872576177285,0.27814539002074484,"[[167  50  95  49]
 [122 114  85  40]
 [135 102  94  30]
 [147  74  95  45]]",nilc-fasttext-100dim,pt,1.3775943927535856,1.376977356771628
_grid,3 channels,31.0,brblogset,education,"{'features_maps': [40], 'kernel_size': [3], 'strides': [1, 1, 1], 'dropout_rate': 0.2, 'epochs': 100, 'batch_size': 2, 'embedding_dim': 100, 'max_seq_length': 3294, 'max_num_words': 10000, 'dense_units': [128], 'optimizer': None, 'pool_size': [3, 3, 3], 'n_classes': 4}",0.29930555555555555,0.22196956933685053,"[[264  74  22   0]
 [189 140  31   0]
 [197 136  27   0]
 [236  89  35   0]]",nilc-fasttext-100dim,pt,1.3829684912809852,1.373472227818436
_grid,3 channels,0.0,brblogset,education,"{'features_maps': [10, 10, 10], 'kernel_size': [7, 8, 9], 'strides': [1, 1, 1], 'dropout_rate': 0.2, 'epochs': 100, 'batch_size': 2, 'embedding_dim': 100, 'max_seq_length': 3650, 'max_num_words': 1000, 'dense_units': [128], 'optimizer': None, 'pool_size': [3, 3, 3], 'n_classes': 4}",0.2832409972299169,0.2608910514490721,"[[ 86   9  93 173]
 [ 76  28 145 112]
 [ 89  21 126 125]
 [ 78  13 101 169]]",nilc-fasttext-100dim,pt,1.3983808611345816,1.3910796737846207
_grid,3 channels,1.0,brblogset,education,"{'features_maps': [10, 10, 10], 'kernel_size': [7, 8, 9], 'strides': [1, 1, 1], 'dropout_rate': 0.2, 'epochs': 100, 'batch_size': 2, 'embedding_dim': 100, 'max_seq_length': 3584, 'max_num_words': 5000, 'dense_units': [128], 'optimizer': None, 'pool_size': [3, 3, 3], 'n_classes': 4}",0.26239669421487605,0.16563122138292566,"[[320  12   0  31]
 [280  30   1  52]
 [277  32   1  53]
 [321  12   0  30]]",nilc-fasttext-100dim,pt,1.3917379960869298,1.371983399324947
_grid,3 channels,2.0,brblogset,education,"{'features_maps': [10, 10, 10], 'kernel_size': [7, 8, 9], 'strides': [1, 1, 1], 'dropout_rate': 0.2, 'epochs': 100, 'batch_size': 2, 'embedding_dim': 100, 'max_seq_length': 3642, 'max_num_words': 10000, 'dense_units': [128], 'optimizer': None, 'pool_size': [3, 3, 3], 'n_classes': 4}",0.275,0.2217306701402143,"[[137  12 204   7]
 [ 90  41 222   7]
 [114  20 214  12]
 [129  14 213   4]]",nilc-fasttext-100dim,pt,1.3839237359501881,1.3839162298374703
_grid,3 channels,3.0,brblogset,education,"{'features_maps': [10, 10, 10], 'kernel_size': [7, 8, 9], 'strides': [1, 1, 1], 'dropout_rate': 0.2, 'epochs': 100, 'batch_size': 2, 'embedding_dim': 100, 'max_seq_length': 3576, 'max_num_words': 20000, 'dense_units': [128], 'optimizer': None, 'pool_size': [3, 3, 3], 'n_classes': 4}",0.2792479108635097,0.22392038076274207,"[[  0  25 196 138]
 [  0  52 200 107]
 [  0  36 212 111]
 [  0  20 202 137]]",nilc-fasttext-100dim,pt,1.364933019190398,1.3768241424113512
_grid,3 channels,4.0,brblogset,education,"{'features_maps': [40, 40, 40], 'kernel_size': [7, 8, 9], 'strides': [1, 1, 1], 'dropout_rate': 0.2, 'epochs': 100, 'batch_size': 2, 'embedding_dim': 100, 'max_seq_length': 3602, 'max_num_words': 1000, 'dense_units': [128], 'optimizer': None, 'pool_size': [3, 3, 3], 'n_classes': 4}",0.2957650273224044,0.25815713697954396,"[[  5  88 122 151]
 [ 11 183  79  93]
 [  6 133 116 111]
 [  6 117 114 129]]",nilc-fasttext-100dim,pt,1.36121701327252,1.3677507040519563
_grid,3 channels,5.0,brblogset,education,"{'features_maps': [40, 40, 40], 'kernel_size': [7, 8, 9], 'strides': [1, 1, 1], 'dropout_rate': 0.2, 'epochs': 100, 'batch_size': 2, 'embedding_dim': 100, 'max_seq_length': 3475, 'max_num_words': 5000, 'dense_units': [128], 'optimizer': None, 'pool_size': [3, 3, 3], 'n_classes': 4}",0.3188202247191011,0.24861893071055616,"[[262  76   3  15]
 [155 155  22  24]
 [206 125  11  14]
 [240  83   7  26]]",nilc-fasttext-100dim,pt,1.4024247951737585,1.3916776763068306
_grid,3 channels,6.0,brblogset,education,"{'features_maps': [40, 40, 40], 'kernel_size': [7, 8, 9], 'strides': [1, 1, 1], 'dropout_rate': 0.2, 'epochs': 100, 'batch_size': 2, 'embedding_dim': 100, 'max_seq_length': 3650, 'max_num_words': 10000, 'dense_units': [128], 'optimizer': None, 'pool_size': [3, 3, 3], 'n_classes': 4}",0.2803867403314917,0.2131899194855112,"[[268  21   0  73]
 [197  50   0 115]
 [223  36   0 103]
 [251  23   0  88]]",nilc-fasttext-100dim,pt,1.3950231657619552,1.3884080243607362
_grid,3 channels,7.0,brblogset,education,"{'features_maps': [40, 40, 40], 'kernel_size': [7, 8, 9], 'strides': [1, 1, 1], 'dropout_rate': 0.2, 'epochs': 100, 'batch_size': 2, 'embedding_dim': 100, 'max_seq_length': 3603, 'max_num_words': 20000, 'dense_units': [128], 'optimizer': None, 'pool_size': [3, 3, 3], 'n_classes': 4}",0.2881944444444444,0.27981159772046776,"[[156  25  71 108]
 [127  59 123  51]
 [138  41 116  65]
 [159  25  92  84]]",nilc-fasttext-100dim,pt,1.3666475982631021,1.3777769152075052
_grid,3 channels,8.0,brblogset,education,"{'features_maps': [10, 10], 'kernel_size': [3, 4], 'strides': [1, 1, 1], 'dropout_rate': 0.2, 'epochs': 100, 'batch_size': 2, 'embedding_dim': 100, 'max_seq_length': 3552, 'max_num_words': 1000, 'dense_units': [128], 'optimizer': None, 'pool_size': [3, 3, 3], 'n_classes': 4}",0.2535112359550562,0.17921293375793915,"[[ 10   0 168 178]
 [  4   0 174 178]
 [  5   0 173 178]
 [  2   0 176 178]]",nilc-fasttext-100dim,pt,1.3890791519030237,1.3871246726675466
_grid,3 channels,9.0,brblogset,education,"{'features_maps': [10, 10], 'kernel_size': [3, 4], 'strides': [1, 1, 1], 'dropout_rate': 0.2, 'epochs': 100, 'batch_size': 2, 'embedding_dim': 100, 'max_seq_length': 3635, 'max_num_words': 5000, 'dense_units': [128], 'optimizer': None, 'pool_size': [3, 3, 3], 'n_classes': 4}",0.25,0.1666663824671643,"[[  0 181   0 180]
 [  0 181   0 180]
 [  0 181   0 180]
 [  0 181   0 180]]",nilc-fasttext-100dim,pt,1.3880457679560445,1.386333770531675
_grid,3 channels,10.0,brblogset,education,"{'features_maps': [10, 10], 'kernel_size': [3, 4], 'strides': [1, 1, 1], 'dropout_rate': 0.2, 'epochs': 100, 'batch_size': 2, 'embedding_dim': 100, 'max_seq_length': 3638, 'max_num_words': 10000, 'dense_units': [128], 'optimizer': None, 'pool_size': [3, 3, 3], 'n_classes': 4}",0.2804709141274238,0.22295820091831725,"[[266   4  63  28]
 [207  23  85  46]
 [224  10  90  37]
 [262   8  65  26]]",nilc-fasttext-100dim,pt,1.3104488499201596,1.3411716039506545
_grid,3 channels,11.0,brblogset,education,"{'features_maps': [10, 10], 'kernel_size': [3, 4], 'strides': [1, 1, 1], 'dropout_rate': 0.2, 'epochs': 100, 'batch_size': 2, 'embedding_dim': 100, 'max_seq_length': 3586, 'max_num_words': 20000, 'dense_units': [128], 'optimizer': None, 'pool_size': [3, 3, 3], 'n_classes': 4}",0.25,0.16666666666666666,"[[  0   0 180 180]
 [  0   0 180 180]
 [  0   0 180 180]
 [  0   0 180 180]]",nilc-fasttext-100dim,pt,1.387379576468622,1.3862973689883569
_grid,3 channels,12.0,brblogset,education,"{'features_maps': [40, 40], 'kernel_size': [3, 4], 'strides': [1, 1, 1], 'dropout_rate': 0.2, 'epochs': 100, 'batch_size': 2, 'embedding_dim': 100, 'max_seq_length': 3540, 'max_num_words': 1000, 'dense_units': [128], 'optimizer': None, 'pool_size': [3, 3, 3], 'n_classes': 4}",0.29464285714285715,0.2459113476911029,"[[ 96 140 128   0]
 [ 47 215 102   0]
 [ 55 191 118   0]
 [ 76 163 125   0]]",nilc-fasttext-100dim,pt,1.3765261169857403,1.38486531102139
_grid,3 channels,13.0,brblogset,education,"{'features_maps': [40, 40], 'kernel_size': [3, 4], 'strides': [1, 1, 1], 'dropout_rate': 0.2, 'epochs': 100, 'batch_size': 2, 'embedding_dim': 100, 'max_seq_length': 3610, 'max_num_words': 5000, 'dense_units': [128], 'optimizer': None, 'pool_size': [3, 3, 3], 'n_classes': 4}",0.25,0.16666638559022254,"[[  0 182   0 181]
 [  0 182   0 181]
 [  0 182   0 181]
 [  0 182   0 181]]",nilc-fasttext-100dim,pt,1.387453740497144,1.3863039176572451
_grid,3 channels,14.0,brblogset,education,"{'features_maps': [40, 40], 'kernel_size': [3, 4], 'strides': [1, 1, 1], 'dropout_rate': 0.2, 'epochs': 100, 'batch_size': 2, 'embedding_dim': 100, 'max_seq_length': 3634, 'max_num_words': 10000, 'dense_units': [128], 'optimizer': None, 'pool_size': [3, 3, 3], 'n_classes': 4}",0.2935082872928177,0.27629954027676584,"[[ 73  41  44 204]
 [ 30  99  41 192]
 [ 37  87  50 188]
 [ 62  55  42 203]]",nilc-fasttext-100dim,pt,1.3888536936911864,1.3875922723820335
_grid,3 channels,15.0,brblogset,education,"{'features_maps': [40, 40], 'kernel_size': [3, 4], 'strides': [1, 1, 1], 'dropout_rate': 0.2, 'epochs': 100, 'batch_size': 2, 'embedding_dim': 100, 'max_seq_length': 3636, 'max_num_words': 20000, 'dense_units': [128], 'optimizer': None, 'pool_size': [3, 3, 3], 'n_classes': 4}",0.25,0.16666666666666666,"[[180   0 180   0]
 [180   0 180   0]
 [180   0 180   0]
 [180   0 180   0]]",nilc-fasttext-100dim,pt,1.3877125722156165,1.386354071603102
_grid,3 channels,16.0,brblogset,education,"{'features_maps': [10, 10, 10], 'kernel_size': [2, 3, 4], 'strides': [1, 1, 1], 'dropout_rate': 0.2, 'epochs': 100, 'batch_size': 2, 'embedding_dim': 100, 'max_seq_length': 3639, 'max_num_words': 1000, 'dense_units': [128], 'optimizer': None, 'pool_size': [3, 3, 3], 'n_classes': 4}",0.3070054945054945,0.2708149961295706,"[[224   7  98  35]
 [160  39 150  15]
 [173  32 139  20]
 [191  22 106  45]]",nilc-fasttext-100dim,pt,1.3800685528141416,1.3784620059948218
_grid,3 channels,17.0,brblogset,education,"{'features_maps': [10, 10, 10], 'kernel_size': [2, 3, 4], 'strides': [1, 1, 1], 'dropout_rate': 0.2, 'epochs': 100, 'batch_size': 2, 'embedding_dim': 100, 'max_seq_length': 3672, 'max_num_words': 5000, 'dense_units': [128], 'optimizer': None, 'pool_size': [3, 3, 3], 'n_classes': 4}",0.2604456824512535,0.2263095327243569,"[[132 180  10  37]
 [104 180  18  57]
 [ 90 180  21  68]
 [125 180  13  41]]",nilc-fasttext-100dim,pt,1.3812289669618376,1.382143990529908
_grid,3 channels,18.0,brblogset,education,"{'features_maps': [10, 10, 10], 'kernel_size': [2, 3, 4], 'strides': [1, 1, 1], 'dropout_rate': 0.2, 'epochs': 100, 'batch_size': 2, 'embedding_dim': 100, 'max_seq_length': 3577, 'max_num_words': 10000, 'dense_units': [128], 'optimizer': None, 'pool_size': [3, 3, 3], 'n_classes': 4}",0.25488826815642457,0.17052580146397042,"[[261  75  22   0]
 [247  98  13   0]
 [254  98   6   0]
 [247  93  18   0]]",nilc-fasttext-100dim,pt,1.3880840603534768,1.3864354569932598
_grid,3 channels,19.0,brblogset,education,"{'features_maps': [10, 10, 10], 'kernel_size': [2, 3, 4], 'strides': [1, 1, 1], 'dropout_rate': 0.2, 'epochs': 100, 'batch_size': 2, 'embedding_dim': 100, 'max_seq_length': 3595, 'max_num_words': 20000, 'dense_units': [128], 'optimizer': None, 'pool_size': [3, 3, 3], 'n_classes': 4}",0.3009776536312849,0.2675366934759647,"[[152 133  23  50]
 [116 196  22  24]
 [118 188  30  22]
 [131 151  23  53]]",nilc-fasttext-100dim,pt,1.372011646839039,1.3592595126893785
