v,tunning,n,dataset,task,params,acc,f1,cm,embeddings,lang,loss,val_loss
_grid,3 channels,20.0,brblogset,education,"{'features_maps': [40, 40, 40], 'kernel_size': [2, 3, 4], 'strides': [1, 1, 1], 'dropout_rate': 0.2, 'epochs': 100, 'batch_size': 2, 'embedding_dim': 100, 'max_seq_length': 3559, 'max_num_words': 1000, 'dense_units': [128], 'optimizer': None, 'pool_size': [3, 3, 3], 'n_classes': 4}",0.27548209366391185,0.2297611231088535,"[[ 73 108   0 182]
 [ 36 145   0 182]
 [ 53 128   0 182]
 [ 49 132   0 182]]",nilc-fasttext-100dim,pt,1.3880310014040784,1.385666400194168
_grid,3 channels,21.0,brblogset,education,"{'features_maps': [40, 40, 40], 'kernel_size': [2, 3, 4], 'strides': [1, 1, 1], 'dropout_rate': 0.2, 'epochs': 100, 'batch_size': 2, 'embedding_dim': 100, 'max_seq_length': 3636, 'max_num_words': 5000, 'dense_units': [128], 'optimizer': None, 'pool_size': [3, 3, 3], 'n_classes': 4}",0.25348189415041783,0.1896903839055002,"[[163  17   0 179]
 [158  22   0 179]
 [163  17   0 179]
 [165  15   0 179]]",nilc-fasttext-100dim,pt,1.3893803846105786,1.3871726172609735
_grid,3 channels,22.0,brblogset,education,"{'features_maps': [40, 40, 40], 'kernel_size': [2, 3, 4], 'strides': [1, 1, 1], 'dropout_rate': 0.2, 'epochs': 100, 'batch_size': 2, 'embedding_dim': 100, 'max_seq_length': 3610, 'max_num_words': 10000, 'dense_units': [128], 'optimizer': None, 'pool_size': [3, 3, 3], 'n_classes': 4}",0.2922437673130194,0.22384410153549986,"[[295  35  10  21]
 [243  82  12  24]
 [240  77  17  27]
 [287  37   9  28]]",nilc-fasttext-100dim,pt,1.3465914234836762,1.3477617121654046
_grid,3 channels,23.0,brblogset,education,"{'features_maps': [40, 40, 40], 'kernel_size': [2, 3, 4], 'strides': [1, 1, 1], 'dropout_rate': 0.2, 'epochs': 100, 'batch_size': 2, 'embedding_dim': 100, 'max_seq_length': 3651, 'max_num_words': 20000, 'dense_units': [128], 'optimizer': None, 'pool_size': [3, 3, 3], 'n_classes': 4}",0.27785515320334264,0.2176991857169274,"[[209   5 121  24]
 [184   6 147  22]
 [182   7 155  15]
 [212   2 116  29]]",nilc-fasttext-100dim,pt,1.3890340831992545,1.3873486155401105
_grid,3 channels,24.0,brblogset,education,"{'features_maps': [10], 'kernel_size': [3], 'strides': [1, 1, 1], 'dropout_rate': 0.2, 'epochs': 100, 'batch_size': 2, 'embedding_dim': 100, 'max_seq_length': 3597, 'max_num_words': 1000, 'dense_units': [128], 'optimizer': None, 'pool_size': [3, 3, 3], 'n_classes': 4}",0.2653631284916201,0.1720686680059677,"[[299  47   0  12]
 [282  70   0   6]
 [292  57   0   9]
 [302  45   0  11]]",nilc-fasttext-100dim,pt,1.374360865439788,1.3735520909814274
_grid,3 channels,25.0,brblogset,education,"{'features_maps': [10], 'kernel_size': [3], 'strides': [1, 1, 1], 'dropout_rate': 0.2, 'epochs': 100, 'batch_size': 2, 'embedding_dim': 100, 'max_seq_length': 3631, 'max_num_words': 5000, 'dense_units': [128], 'optimizer': None, 'pool_size': [3, 3, 3], 'n_classes': 4}",0.2804709141274238,0.21180931979928186,"[[248  78   0  35]
 [206 125   0  30]
 [230 111   0  20]
 [241  88   0  32]]",nilc-fasttext-100dim,pt,1.3695219553845783,1.3698493372379006
_grid,3 channels,26.0,brblogset,education,"{'features_maps': [10], 'kernel_size': [3], 'strides': [1, 1, 1], 'dropout_rate': 0.2, 'epochs': 100, 'batch_size': 2, 'embedding_dim': 100, 'max_seq_length': 3644, 'max_num_words': 10000, 'dense_units': [128], 'optimizer': None, 'pool_size': [3, 3, 3], 'n_classes': 4}",0.2918994413407821,0.23991917391303785,"[[269  19  53  17]
 [214  56  72  16]
 [225  45  74  14]
 [257  33  49  19]]",nilc-fasttext-100dim,pt,1.3750806690893154,1.3798265046484413
_grid,3 channels,27.0,brblogset,education,"{'features_maps': [10], 'kernel_size': [3], 'strides': [1, 1, 1], 'dropout_rate': 0.2, 'epochs': 100, 'batch_size': 2, 'embedding_dim': 100, 'max_seq_length': 3606, 'max_num_words': 20000, 'dense_units': [128], 'optimizer': None, 'pool_size': [3, 3, 3], 'n_classes': 4}",0.25,0.16666666666666666,"[[  0   0 180 180]
 [  0   0 180 180]
 [  0   0 180 180]
 [  0   0 180 180]]",nilc-fasttext-100dim,pt,1.3872900458400768,1.3863096723431036
_grid,3 channels,28.0,brblogset,education,"{'features_maps': [40], 'kernel_size': [3], 'strides': [1, 1, 1], 'dropout_rate': 0.2, 'epochs': 100, 'batch_size': 2, 'embedding_dim': 100, 'max_seq_length': 3598, 'max_num_words': 1000, 'dense_units': [128], 'optimizer': None, 'pool_size': [3, 3, 3], 'n_classes': 4}",0.3100828729281768,0.2526314775868297,"[[293  26  30  13]
 [181  80  72  29]
 [216  64  59  23]
 [250  40  55  17]]",nilc-fasttext-100dim,pt,1.3699811829734987,1.3704060188778977
_grid,3 channels,29.0,brblogset,education,"{'features_maps': [40], 'kernel_size': [3], 'strides': [1, 1, 1], 'dropout_rate': 0.2, 'epochs': 100, 'batch_size': 2, 'embedding_dim': 100, 'max_seq_length': 3524, 'max_num_words': 5000, 'dense_units': [128], 'optimizer': None, 'pool_size': [3, 3, 3], 'n_classes': 4}",0.25,0.16666637929176453,"[[  0 179   0 180]
 [  0 179   0 180]
 [  0 179   0 180]
 [  0 179   0 180]]",nilc-fasttext-100dim,pt,1.3871760270641214,1.3862998403024438
_grid,3 channels,30.0,brblogset,education,"{'features_maps': [40], 'kernel_size': [3], 'strides': [1, 1, 1], 'dropout_rate': 0.2, 'epochs': 100, 'batch_size': 2, 'embedding_dim': 100, 'max_seq_length': 3566, 'max_num_words': 10000, 'dense_units': [128], 'optimizer': None, 'pool_size': [3, 3, 3], 'n_classes': 4}",0.25,0.16666637929176453,"[[179 180   0   0]
 [179 180   0   0]
 [179 180   0   0]
 [179 180   0   0]]",nilc-fasttext-100dim,pt,1.3875386778926435,1.3863206123349658
_grid,3 channels,31.0,brblogset,education,"{'features_maps': [40], 'kernel_size': [3], 'strides': [1, 1, 1], 'dropout_rate': 0.2, 'epochs': 100, 'batch_size': 2, 'embedding_dim': 100, 'max_seq_length': 3641, 'max_num_words': 20000, 'dense_units': [128], 'optimizer': None, 'pool_size': [3, 3, 3], 'n_classes': 4}",0.2726027397260274,0.2407215923017076,"[[ 70  46 225  24]
 [ 31  74 243  17]
 [ 54  66 226  19]
 [ 58  51 228  28]]",nilc-fasttext-100dim,pt,1.3917539307143332,1.3877662322705702
_grid,x3 tuning optimizer and lr,0.0,brblogset,education,"{'optimizer': 'adam', 'kernel_size': [3, 4], 'dropout_rate': 0.1, 'strides': [1, 1], 'max_seq_length': 3224, 'pool_size': [2, 2, 2], 'embedding_dim': 100, 'epochs': 100, 'batch_size': 32, 'features_maps': [50, 50], 'dense_units': [512], 'n_classes': 4, 'max_num_words': 15000, 'lr': 0.001}",0.3384308510638298,0.33321691565011885,"[[155  22 117  82]
 [ 90 106 145  35]
 [112  50 170  44]
 [137  40 121  78]]",nilc-word2vec-50dim,pt,1.3615860727620244,1.4735617396424847
_grid,x3 tuning optimizer and lr,1.0,brblogset,education,"{'optimizer': 'adam', 'kernel_size': [3, 4], 'dropout_rate': 0.1, 'strides': [1, 1], 'max_seq_length': 3224, 'pool_size': [2, 2, 2], 'embedding_dim': 100, 'epochs': 100, 'batch_size': 32, 'features_maps': [50, 50], 'dense_units': [512], 'n_classes': 4, 'max_num_words': 15000, 'lr': 0.0001}",0.355718085106383,0.3568769017821912,"[[147  30  74 125]
 [ 81 139  92  64]
 [101  83 125  67]
 [130  57  65 124]]",nilc-word2vec-50dim,pt,0.2723139220926942,1.5322603493025808
_grid,x3 tuning optimizer and lr,2.0,brblogset,education,"{'optimizer': 'adam', 'kernel_size': [3, 4], 'dropout_rate': 0.1, 'strides': [1, 1], 'max_seq_length': 3224, 'pool_size': [2, 2, 2], 'embedding_dim': 100, 'epochs': 100, 'batch_size': 32, 'features_maps': [50, 50], 'dense_units': [512], 'n_classes': 4, 'max_num_words': 15000, 'lr': 1e-05}",0.31183510638297873,0.27635924211288343,"[[ 30  84  44 218]
 [ 12 147  49 168]
 [ 18 117  63 178]
 [ 16  93  38 229]]",nilc-word2vec-50dim,pt,3.5047386210681712,3.567345741833226
_grid,x3 tuning optimizer and lr,3.0,brblogset,education,"{'optimizer': 'rmsprop', 'kernel_size': [3, 4], 'dropout_rate': 0.1, 'strides': [1, 1], 'max_seq_length': 3224, 'pool_size': [2, 2, 2], 'embedding_dim': 100, 'epochs': 100, 'batch_size': 32, 'features_maps': [50, 50], 'dense_units': [512], 'n_classes': 4, 'max_num_words': 15000, 'lr': 0.001}",0.2898936170212766,0.20155954820390165,"[[ 31   6   1 338]
 [  9  48   1 318]
 [ 11  28  11 326]
 [ 13  15   2 346]]",nilc-word2vec-50dim,pt,1.434832787752749,1.4983551480151989
_grid,x3 tuning optimizer and lr,4.0,brblogset,education,"{'optimizer': 'rmsprop', 'kernel_size': [3, 4], 'dropout_rate': 0.1, 'strides': [1, 1], 'max_seq_length': 3224, 'pool_size': [2, 2, 2], 'embedding_dim': 100, 'epochs': 100, 'batch_size': 32, 'features_maps': [50, 50], 'dense_units': [512], 'n_classes': 4, 'max_num_words': 15000, 'lr': 0.0001}",0.3796542553191489,0.3794782758412441,"[[164  40  79  93]
 [ 56 149 105  66]
 [ 88  86 137  65]
 [109  63  83 121]]",nilc-word2vec-50dim,pt,0.8180130658993734,1.5937540229709668
_grid,x3 tuning optimizer and lr,5.0,brblogset,education,"{'optimizer': 'rmsprop', 'kernel_size': [3, 4], 'dropout_rate': 0.1, 'strides': [1, 1], 'max_seq_length': 3224, 'pool_size': [2, 2, 2], 'embedding_dim': 100, 'epochs': 100, 'batch_size': 32, 'features_maps': [50, 50], 'dense_units': [512], 'n_classes': 4, 'max_num_words': 15000, 'lr': 1e-05}",0.3045212765957447,0.2684073439687397,"[[ 48 137  20 171]
 [ 21 220  12 123]
 [ 39 172  36 129]
 [ 36 170  16 154]]",nilc-word2vec-50dim,pt,3.432110939161188,3.4686613449683565
_grid,x3 tuning optimizer and lr,0.0,brblogset,education,"{'epochs': 100, 'n_classes': 4, 'kernel_size': [3, 4], 'dense_units': [512], 'optimizer': 'rmsprop', 'features_maps': [50, 50], 'pool_size': [2, 2, 2], 'strides': [1, 1], 'batch_size': 32, 'embedding_dim': 100, 'max_num_words': 15000, 'dropout_rate': 0.1, 'max_seq_length': 3224, 'lr': 0.0001}",0.3610372340425532,0.34669862526265194,"[[223  22  74  57]
 [105 105 122  44]
 [131  67 144  34]
 [174  43  88  71]]",nilc-word2vec-50dim,pt,0.5093564788033075,1.5590444586493752
_grid,x3 tuning optimizer and lr,1.0,brblogset,education,"{'epochs': 100, 'n_classes': 4, 'kernel_size': [3, 4], 'dense_units': [512], 'optimizer': 'rmsprop', 'features_maps': [50, 50], 'pool_size': [2, 2, 2], 'strides': [1, 1], 'batch_size': 32, 'embedding_dim': 100, 'max_num_words': 15000, 'dropout_rate': 0.1, 'max_seq_length': 3224, 'lr': 1e-05}",0.3065159574468085,0.2769156180340204,"[[ 71 106  27 172]
 [ 34 158  22 162]
 [ 46 117  30 183]
 [ 45 114  15 202]]",nilc-word2vec-50dim,pt,3.4307801108563183,3.4710520209059883
_grid,x3 tuning optimizer and lr,0.0,brblogset,education,"{'pool_size': [2, 2, 2], 'epochs': 100, 'dense_units': [512], 'max_num_words': 15000, 'features_maps': [50, 50], 'embedding_dim': 100, 'dropout_rate': 0.1, 'max_seq_length': 3224, 'strides': [1, 1], 'optimizer': 'adadelta', 'batch_size': 32, 'n_classes': 4, 'kernel_size': [3, 4], 'lr': 0.1}",0.36236702127659576,0.3084984604426945,"[[252  79  24  21]
 [ 88 217  34  37]
 [139 158  52  27]
 [207 119  26  24]]",nilc-word2vec-50dim,pt,1.2998719165491504,1.3929441034793857
_grid,x3 tuning optimizer and lr,1.0,brblogset,education,"{'pool_size': [2, 2, 2], 'epochs': 100, 'dense_units': [512], 'max_num_words': 15000, 'features_maps': [50, 50], 'embedding_dim': 100, 'dropout_rate': 0.1, 'max_seq_length': 3224, 'strides': [1, 1], 'optimizer': 'adadelta', 'batch_size': 32, 'n_classes': 4, 'kernel_size': [3, 4], 'lr': 0.01}",0.3045212765957447,0.27639623821702364,"[[ 22 123  98 133]
 [  4 185  98  89]
 [  7 150 113 106]
 [ 12 127  99 138]]",nilc-word2vec-50dim,pt,2.4931227830642047,2.491116946676504
_grid,x3 tuning optimizer and lr,2.0,brblogset,education,"{'pool_size': [2, 2, 2], 'epochs': 100, 'dense_units': [512], 'max_num_words': 15000, 'features_maps': [50, 50], 'embedding_dim': 100, 'dropout_rate': 0.1, 'max_seq_length': 3224, 'strides': [1, 1], 'optimizer': 'adadelta', 'batch_size': 32, 'n_classes': 4, 'kernel_size': [3, 4], 'lr': 1.0}",0.2852393617021277,0.23071534567270824,"[[270   9   6  91]
 [232  45  13  86]
 [264  33  15  64]
 [245  22  10  99]]",nilc-word2vec-50dim,pt,1.3847414657839905,1.4016980300679729
_grid,x3 tuning optimizer and lr,0.0,brblogset,education,"{'embedding_dim': 100, 'dropout_rate': 0.4, 'pool_size': [2, 2, 2], 'optimizer': 'rmsprop', 'lr': 0.0005, 'epochs': 100, 'batch_size': 32, 'n_classes': 4, 'max_num_words': 15000, 'max_seq_length': 3224, 'strides': [1, 1], 'kernel_size': [3, 4], 'dense_units': [1024, 512], 'features_maps': [100, 100]}",0.3703457446808511,0.342237927121992,"[[ 85 154  39  98]
 [ 28 292  40  16]
 [ 33 230  88  25]
 [ 59 179  46  92]]",nilc-word2vec-50dim,pt,1.1706195525432357,1.5625536481539408
_grid,x3 tuning optimizer and lr,1.0,brblogset,education,"{'embedding_dim': 100, 'dropout_rate': 0.4, 'pool_size': [2, 2, 2], 'optimizer': 'rmsprop', 'lr': 0.0001, 'epochs': 100, 'batch_size': 32, 'n_classes': 4, 'max_num_words': 15000, 'max_seq_length': 3224, 'strides': [1, 1], 'kernel_size': [3, 4], 'dense_units': [1024, 512], 'features_maps': [100, 100]}",0.3164893617021277,0.30713691082115313,"[[185  31  27 133]
 [151  93  32 100]
 [172  54  64  86]
 [169  38  35 134]]",nilc-word2vec-50dim,pt,1.1260965433782126,1.876268307367961
_grid,x3 tuning optimizer and lr,2.0,brblogset,education,"{'embedding_dim': 100, 'dropout_rate': 0.4, 'pool_size': [2, 2, 2], 'optimizer': 'rmsprop', 'lr': 0.0009, 'epochs': 100, 'batch_size': 32, 'n_classes': 4, 'max_num_words': 15000, 'max_seq_length': 3224, 'strides': [1, 1], 'kernel_size': [3, 4], 'dense_units': [1024, 512], 'features_maps': [100, 100]}",0.3610372340425532,0.3268616649083764,"[[ 51  48 220  57]
 [  2 186 181   7]
 [  7 115 250   4]
 [ 34  85 201  56]]",nilc-word2vec-50dim,pt,1.2909044797611473,1.3684799046743483
_grid_rmsprop,x3 tuning optimizer and lr,0.0,brblogset,education,"{'dense_units': [1024, 512], 'lr': 0.0005, 'features_maps': [100, 100], 'max_seq_length': 3224, 'dropout_rate': 0.4, 'kernel_size': [3, 4], 'pool_size': [2, 2, 2], 'max_num_words': 15000, 'strides': [1, 1], 'epochs': 1000, 'batch_size': 32, 'embedding_dim': 100, 'n_classes': 4, 'optimizer': 'rmsprop'}",0.3377659574468085,0.32402599273896776,"[[220  20  54  82]
 [146  87 110  33]
 [159  51 127  39]
 [188  27  87  74]]",nilc-word2vec-50dim,pt,1.2170037744664457,1.6001052941594804
_grid_rmsprop,x3 tuning optimizer and lr,0.0,brblogset,education,"{'dense_units': [1024, 512], 'dropout_rate': 0.2, 'embedding_dim': 100, 'n_classes': 4, 'max_num_words': 15000, 'kernel_size': [3, 4], 'epochs': 1000, 'lr': 0.0005, 'max_seq_length': 3224, 'optimizer': 'rmsprop', 'strides': [1, 1], 'batch_size': 32, 'features_maps': [100, 100], 'pool_size': [2, 2, 2]}",0.3031914893617021,0.26578409683192145,"[[191   0 139  46]
 [167  33 175   1]
 [176  11 187   2]
 [187   2 142  45]]",nilc-word2vec-50dim,pt,1.4308251435316723,1.747989919450548
_grid_rmsprop,x3 tuning optimizer and lr,1.0,brblogset,education,"{'dense_units': [1024, 512], 'dropout_rate': 0.2, 'embedding_dim': 100, 'n_classes': 4, 'max_num_words': 15000, 'kernel_size': [3, 4], 'epochs': 1000, 'lr': 0.0001, 'max_seq_length': 3224, 'optimizer': 'rmsprop', 'strides': [1, 1], 'batch_size': 32, 'features_maps': [100, 100], 'pool_size': [2, 2, 2]}",0.31981382978723405,0.26455988871693265,"[[ 55  19  14 288]
 [ 17  74  22 263]
 [ 40  30  31 275]
 [ 25  19  11 321]]",nilc-word2vec-50dim,pt,1.175236684717507,2.187606764216172
_grid_rmsprop,x3 tuning optimizer and lr,2.0,brblogset,education,"{'dense_units': [1024, 512], 'dropout_rate': 0.2, 'embedding_dim': 100, 'n_classes': 4, 'max_num_words': 15000, 'kernel_size': [3, 4], 'epochs': 1000, 'lr': 0.0009, 'max_seq_length': 3224, 'optimizer': 'rmsprop', 'strides': [1, 1], 'batch_size': 32, 'features_maps': [100, 100], 'pool_size': [2, 2, 2]}",0.3011968085106383,0.2327128934125921,"[[270   0  80  26]
 [180  14 146  36]
 [197   5 147  27]
 [254   2  98  22]]",nilc-word2vec-50dim,pt,1.3478197389259867,1.363755122923748
_grid_rmsprop,x3 tuning optimizer and lr,3.0,brblogset,education,"{'dense_units': [1024, 512], 'dropout_rate': 0.2, 'embedding_dim': 100, 'n_classes': 4, 'max_num_words': 15000, 'kernel_size': [3, 4], 'epochs': 1000, 'lr': 1e-05, 'max_seq_length': 3224, 'optimizer': 'rmsprop', 'strides': [1, 1], 'batch_size': 32, 'features_maps': [100, 100], 'pool_size': [2, 2, 2]}",0.3889627659574468,0.3842252295025361,"[[181  56  36 103]
 [ 89 173  46  68]
 [ 81 103  97  95]
 [120  75  47 134]]",nilc-word2vec-50dim,pt,1.0986523524861571,2.1016018441144158
_grid_sgd,x3 tuning optimizer and lr,4.0,brblogset,education,"{'dense_units': [1024, 512], 'dropout_rate': 0.2, 'embedding_dim': 100, 'n_classes': 4, 'max_num_words': 15000, 'kernel_size': [3, 4], 'epochs': 1000, 'lr': 0.0005, 'max_seq_length': 3224, 'optimizer': 'sgd', 'strides': [1, 1], 'batch_size': 32, 'features_maps': [100, 100], 'pool_size': [2, 2, 2]}",0.2945478723404255,0.2607158653337233,"[[ 60 187  39  90]
 [ 22 256  39  59]
 [ 39 228  46  63]
 [ 29 224  42  81]]",nilc-word2vec-50dim,pt,2.993407079552402,2.9962513667565807
_grid_sgd,x3 tuning optimizer and lr,5.0,brblogset,education,"{'dense_units': [1024, 512], 'dropout_rate': 0.2, 'embedding_dim': 100, 'n_classes': 4, 'max_num_words': 15000, 'kernel_size': [3, 4], 'epochs': 1000, 'lr': 0.0001, 'max_seq_length': 3224, 'optimizer': 'sgd', 'strides': [1, 1], 'batch_size': 32, 'features_maps': [100, 100], 'pool_size': [2, 2, 2]}",0.2632978723404255,0.21074123046991666,"[[ 29  77  21 249]
 [ 23 101   9 243]
 [ 29  88  18 241]
 [ 21  98   9 248]]",nilc-word2vec-50dim,pt,6.016331240616387,6.017489334042562
_grid_sgd,x3 tuning optimizer and lr,6.0,brblogset,education,"{'dense_units': [1024, 512], 'dropout_rate': 0.2, 'embedding_dim': 100, 'n_classes': 4, 'max_num_words': 15000, 'kernel_size': [3, 4], 'epochs': 1000, 'lr': 0.0009, 'max_seq_length': 3224, 'optimizer': 'sgd', 'strides': [1, 1], 'batch_size': 32, 'features_maps': [100, 100], 'pool_size': [2, 2, 2]}",0.3484042553191489,0.33247517199696996,"[[ 82 130  77  87]
 [ 35 233  78  30]
 [ 44 184 123  25]
 [ 51 165  74  86]]",nilc-word2vec-50dim,pt,1.9056880785941448,1.91610621043614
_grid_sgd,x3 tuning optimizer and lr,7.0,brblogset,education,"{'dense_units': [1024, 512], 'dropout_rate': 0.2, 'embedding_dim': 100, 'n_classes': 4, 'max_num_words': 15000, 'kernel_size': [3, 4], 'epochs': 1000, 'lr': 1e-05, 'max_seq_length': 3224, 'optimizer': 'sgd', 'strides': [1, 1], 'batch_size': 32, 'features_maps': [100, 100], 'pool_size': [2, 2, 2]}",0.25199468085106386,0.21839769634266648,"[[ 24  40 183 129]
 [ 29  37 186 124]
 [ 30  43 184 119]
 [ 27  28 187 134]]",nilc-word2vec-50dim,pt,7.2293429046957955,7.226618834635015
_grid_adam,x3 tuning optimizer and lr,8.0,brblogset,education,"{'dense_units': [1024, 512], 'dropout_rate': 0.2, 'embedding_dim': 100, 'n_classes': 4, 'max_num_words': 15000, 'kernel_size': [3, 4], 'epochs': 1000, 'lr': 0.0005, 'max_seq_length': 3224, 'optimizer': 'adam', 'strides': [1, 1], 'batch_size': 32, 'features_maps': [100, 100], 'pool_size': [2, 2, 2]}",0.36236702127659576,0.3492431675154315,"[[120  39 156  61]
 [ 35 147 178  16]
 [ 55  87 216  18]
 [103  59 152  62]]",nilc-word2vec-50dim,pt,1.1822655195536749,1.724272342522939
_grid_adam,x3 tuning optimizer and lr,9.0,brblogset,education,"{'dense_units': [1024, 512], 'dropout_rate': 0.2, 'embedding_dim': 100, 'n_classes': 4, 'max_num_words': 15000, 'kernel_size': [3, 4], 'epochs': 1000, 'lr': 0.0001, 'max_seq_length': 3224, 'optimizer': 'adam', 'strides': [1, 1], 'batch_size': 32, 'features_maps': [100, 100], 'pool_size': [2, 2, 2]}",0.3570478723404255,0.3513171534634941,"[[200  29  31 116]
 [ 98 113  75  90]
 [146  61  94  75]
 [149  40  57 130]]",nilc-word2vec-50dim,pt,0.4640129515405237,1.8429233238810585
_grid_adam,x3 tuning optimizer and lr,10.0,brblogset,education,"{'dense_units': [1024, 512], 'dropout_rate': 0.2, 'embedding_dim': 100, 'n_classes': 4, 'max_num_words': 15000, 'kernel_size': [3, 4], 'epochs': 1000, 'lr': 0.0009, 'max_seq_length': 3224, 'optimizer': 'adam', 'strides': [1, 1], 'batch_size': 32, 'features_maps': [100, 100], 'pool_size': [2, 2, 2]}",0.3271276595744681,0.2670057414539607,"[[117 189  69   1]
 [ 29 288  57   2]
 [ 37 252  85   2]
 [ 87 229  58   2]]",nilc-word2vec-50dim,pt,1.3268139846510831,1.4934838790642588
_grid_adam,x3 tuning optimizer and lr,11.0,brblogset,education,"{'dense_units': [1024, 512], 'dropout_rate': 0.2, 'embedding_dim': 100, 'n_classes': 4, 'max_num_words': 15000, 'kernel_size': [3, 4], 'epochs': 1000, 'lr': 1e-05, 'max_seq_length': 3224, 'optimizer': 'adam', 'strides': [1, 1], 'batch_size': 32, 'features_maps': [100, 100], 'pool_size': [2, 2, 2]}",0.3371010638297872,0.3369817567031128,"[[117  42  72 145]
 [ 66 125  65 120]
 [ 77  85 112 102]
 [ 81  62  80 153]]",nilc-word2vec-50dim,pt,1.3954213264184596,2.6318839562021075
_grid_rmsprop,x3 tuning optimizer and lr,0.0,brblogset,education,"{'strides': [1, 1], 'dense_units': [1024, 512], 'optimizer': 'rmsprop', 'pool_size': [2, 2, 2], 'max_seq_length': 3224, 'embedding_dim': 100, 'features_maps': [100, 100], 'n_classes': 4, 'batch_size': 32, 'dropout_rate': 0.5, 'lr': 0.0001, 'epochs': 1000, 'kernel_size': [3, 4], 'max_num_words': 15000}",0.35638297872340424,0.3386579872542612,"[[ 60  69  60 187]
 [ 19 193  70  94]
 [ 32 135  95 114]
 [ 33 100  55 188]]",nilc-word2vec-50dim,pt,1.0668230900153597,1.7891879081726074
_grid_rmsprop,x3 tuning optimizer and lr,1.0,brblogset,education,"{'strides': [1, 1], 'dense_units': [1024, 512], 'optimizer': 'rmsprop', 'pool_size': [2, 2, 2], 'max_seq_length': 3224, 'embedding_dim': 100, 'features_maps': [100, 100], 'n_classes': 4, 'batch_size': 32, 'dropout_rate': 0.5, 'lr': 1e-05, 'epochs': 1000, 'kernel_size': [3, 4], 'max_num_words': 15000}",0.3710106382978723,0.3643720032948349,"[[ 99  60  38 179]
 [ 30 192  53 101]
 [ 52 113  97 114]
 [ 64  92  50 170]]",nilc-word2vec-50dim,pt,1.1970845551580545,1.714234237463578
_grid_adam,x3 tuning optimizer and lr,2.0,brblogset,education,"{'strides': [1, 1], 'dense_units': [1024, 512], 'optimizer': 'adam', 'pool_size': [2, 2, 2], 'max_seq_length': 3224, 'embedding_dim': 100, 'features_maps': [100, 100], 'n_classes': 4, 'batch_size': 32, 'dropout_rate': 0.5, 'lr': 0.0001, 'epochs': 1000, 'kernel_size': [3, 4], 'max_num_words': 15000}",0.3663563829787234,0.3526775665495854,"[[196  13  96  71]
 [ 76  80 152  68]
 [ 91  42 188  55]
 [146  24 119  87]]",nilc-word2vec-50dim,pt,0.7278165844122834,1.8066653116889624
_grid_adam,x3 tuning optimizer and lr,3.0,brblogset,education,"{'strides': [1, 1], 'dense_units': [1024, 512], 'optimizer': 'adam', 'pool_size': [2, 2, 2], 'max_seq_length': 3224, 'embedding_dim': 100, 'features_maps': [100, 100], 'n_classes': 4, 'batch_size': 32, 'dropout_rate': 0.5, 'lr': 1e-05, 'epochs': 1000, 'kernel_size': [3, 4], 'max_num_words': 15000}",0.35970744680851063,0.3594423370767947,"[[124  31  95 126]
 [ 45 113 112 106]
 [ 65  68 155  88]
 [ 91  42  94 149]]",nilc-word2vec-50dim,pt,1.1538827075528522,1.984992455300831
_grid_rmsprop,x3 tuning optimizer and lr,0.0,brblogset,education,"{'pool_size': [1, 1, 1], 'batch_size': 32, 'kernel_size': [3, 4], 'dropout_rate': 0.2, 'strides': [1, 1, 1], 'max_num_words': 15000, 'lr': 0.0001, 'max_seq_length': 3224, 'embedding_dim': 100, 'features_maps': [100, 100], 'dense_units': [1024, 512], 'n_classes': 4, 'optimizer': 'rmsprop', 'epochs': 1000}",0.28324468085106386,0.25067098999619586,"[[196  15   4 161]
 [179  53   7 137]
 [179  29  28 140]
 [190  32   5 149]]",nilc-word2vec-50dim,pt,0.06795194552581318,0.23664063811302186
_grid_rmsprop,x3 tuning optimizer and lr,1.0,brblogset,education,"{'pool_size': [1, 1, 1], 'batch_size': 32, 'kernel_size': [3, 4], 'dropout_rate': 0.2, 'strides': [1, 1, 1], 'max_num_words': 15000, 'lr': 1e-05, 'max_seq_length': 3224, 'embedding_dim': 100, 'features_maps': [100, 100], 'dense_units': [1024, 512], 'n_classes': 4, 'optimizer': 'rmsprop', 'epochs': 1000}",0.36436170212765956,0.36288834442361295,"[[107  35  86 148]
 [ 32 117 126 101]
 [ 54  64 152 106]
 [ 62  39 103 172]]",nilc-word2vec-50dim,pt,0.10217263705508653,0.2603120172307605
